restaurant_id,DBA,BORO,CUISINE DESCRIPTION,Latitude,Longitude
50129175,AVOCADO MEXICAN GRILL & COFFEE,Staten Island,Mexican,40.61464483,-74.07289384
50129179,THE CAKE AMBIANCE,Brooklyn,Bakery Products/Desserts,40.65093871,-73.95248754
50129181,BARBONCINO PIZZA,Brooklyn,Pizza,40.67213035,-73.95742919
50129187,JIGGA'S JERK SPOT,Brooklyn,Caribbean,40.66119724,-73.91636458
50129193,FIGLIA,Queens,Italian,40.77419145,-73.91308099
50129195,KIM FAI,Brooklyn,Chinese,40.6323824,-73.92832607
50129196,GOOD LUCK CHINESE RESTAURANT,Queens,Chinese,40.73937381,-73.92014892
50129197,THE MELANGERIE,Manhattan,Salads,40.75370804,-73.9786
50129212,BRICIOLA HARLEM,Manhattan,Italian,40.82427008,-73.94535727
50129215,DECADES,Queens,Pizza,40.70501224,-73.90591479
50129220,DUNKIN,Brooklyn,Jewish/Kosher,40.59701307,-73.97277738
50129222,DREAM GENTLEMEN'S CLUB,Queens,American,40.74278779,-73.91560857
50129233,DELICIOUS SLICE OF BROOKLYN & DELI,Brooklyn,Pizza,40.65701452,-74.00158942
50129235,88 CHINESE RESTAURANT,Manhattan,Chinese,40.81311359,-73.94159128
50129253,CHEF LOTHIAN KITCHEN,Queens,Caribbean,40.67992614,-73.75211972
50129256,AKASHA RESTAURANT AND BAR,Queens,Caribbean,40.68222426,-73.79256853
50129257,TICO'S CAFETERIA,Brooklyn,Latin American,40.70033004,-73.92506101
50129259,WORLD SPA,Brooklyn,American,40.6147749,-73.9741244
50129263,BAYAHIBE FUSION,Bronx,Latin American,40.82526294,-73.82066585
50129272,MATTO ESPRESSO,Manhattan,Coffee/Tea,40.72933373,-73.99615742
50129273,BROOKLYN PERK COFFEE,Brooklyn,Coffee/Tea,40.655232,-73.96093592
50129275,JALSA,Brooklyn,Indian,40.63830452,-73.96852682
50129282,NEW CHINA BUFFET,Staten Island,Chinese,40.56745427,-74.11276533
50129283,HELLO BANGLADESH,Queens,Bangladeshi,40.75689207,-73.93040424
50129284,LA ESQUINITA LATIN FOOD,Queens,Latin American,40.70082165,-73.89410582
50129286,SOPHIE'S CUBAN CUISINE,Manhattan,Chinese/Cuban,40.74138315,-73.99389046
50129289,ANTOJITOS D' JULIANGIE,Bronx,Latin American,40.85682946,-73.90855505
50129295,CHINA KING,Queens,Chinese,40.72879448,-73.73742931
50129297,PIZZA LOVES SAUCE,Manhattan,Pizza,40.72322348,-73.98961698
50129308,DEKALB JUICE N' GO,Brooklyn,"Juice, Smoothies, Fruit Salads",40.6897988,-73.9781374
50129312,THE MONSTER CRAB,Queens,Seafood,40.778012,-73.77823776
50129318,PALENQUE AREPAS & EMPANADAS,Manhattan,Latin American,40.73660979,-73.99067938
50129319,G.V CAFE,Queens,Chinese,40.76095422,-73.83027924
50129321,CARVEL,Queens,Frozen Desserts,40.78402936,-73.84580541
50129323,CRISPY CHICK,Manhattan,Chicken,40.75406824,-73.98232117
50129326,SABOR RESTAURANT & BAKERY,Brooklyn,Spanish,40.69785037,-73.97098698
50129331,LOVE'S KITCHEN,Queens,Latin American,40.70807412,-73.82702751
50129333,CAFE BLOOM,Manhattan,Coffee/Tea,40.85465083,-73.93352964
50129338,BIG NORM,Brooklyn,Korean,40.68325986,-73.99279972
50129340,REN RESTAURANT,Brooklyn,American,40.6147749,-73.9741244
50129342,CRISPY BURGER,Queens,Chicken,40.76248784,-73.83166872
50129343,LOS MUNCHIES II,Manhattan,Spanish,40.84887622,-73.93406677
50129355,THE BRONX BREWERY,Manhattan,Tex-Mex,40.75303757,-74.00028153
50129364,VALDARI,Queens,Italian,40.76366628,-73.77045577
50129367,NEW EVERYBODY KITCHEN,Staten Island,Chinese,40.57223154,-74.09295438
50129368,THE MULBERRY,Manhattan,American,40.72286706,-73.99588722
50129370,TIMES SQUARE TOWER CAFE,Manhattan,Other,40.75590782,-73.98668095
50129373,SERIE 56 SPORT BAR,Queens,Latin American,40.69407916,-73.85095105
50129374,ROYAL QUEEN,Queens,Chinese,40.75977791,-73.82923543
50129375,EMPANADA MAMA,Manhattan,Latin American,40.73156667,-73.98228026
50129376,BAMBU JUICE BAR,Bronx,Latin American,40.81619535,-73.91815607
50129377,TORTILLAS KING,Brooklyn,Tex-Mex,40.6155901,-73.99373633
50129382,FANSWAY TERIYAKI & SUSHI,Brooklyn,Chinese/Japanese,40.70212413,-73.94233448
50129392,ANDIAMO PIZZA,Manhattan,Pizza,40.73986455,-73.98558354
50129393,162 K-TOWN BAR,Queens,Korean,40.76101919,-73.80388433
50129397,BY CLIO BAKERY,Brooklyn,Bakery Products/Desserts,40.67373245,-73.98913083
50129400,JUNGLE BOWLS,Brooklyn,"Juice, Smoothies, Fruit Salads",40.6218385,-74.03171034
50129401,GARDEN BAR & GRILL,Bronx,Latin American,40.83348993,-73.82850345
50129402,HONG KONG KEI ONE,Staten Island,Chinese,40.53751766,-74.15022384
50129405,PIPIN'S PUB,Brooklyn,American,40.62187418,-74.03171756
50129407,SOFT SWERVE,Queens,Frozen Desserts,40.7605341,-73.83391895
50129418,MERIDJAN SINO,Brooklyn,Coffee/Tea,40.60948546,-73.97311443
50129420,SUSHI & CO,Manhattan,Japanese,40.75116214,-73.98677575
50129422,SPRING GARDEN,Brooklyn,Chinese,40.61876904,-73.92957265
50129426,ROS NIYOM THAI RESTAURANT,Queens,Thai,40.74310231,-73.95160958
50129428,EL MOLINO,Queens,Bakery Products/Desserts,40.69257293,-73.85795019
50129429,SWEETIE'S K-CHICKEN,Brooklyn,Korean,40.72487699,-73.95141361
50129442,BEERLAND,Brooklyn,Other,40.57932272,-73.97199624
50129445,LOS MUNCHIES,Bronx,Spanish,40.84770827,-73.90139285
50129446,PLUE,Manhattan,Thai,40.78873269,-73.94882449
50129451,YALA HALAL,Staten Island,Pizza,40.55943806,-74.16953435
50129452,CRUMBL COOKIES UPPER WEST SIDE,Manhattan,Bakery Products/Desserts,40.77881417,-73.97775421
50129459,BLUEBERRY,Brooklyn,Mexican,40.61198031,-73.96274416
50129465,SWEET EXPRESSIONS,Brooklyn,Jewish/Kosher,40.66635136,-73.9369045
50129466,NAKATA,Staten Island,Japanese,40.58721978,-74.10377277
50129473,BIG ALI'S SOUL FOOD KITCHEN,Staten Island,Soul Food,40.63534191,-74.16621865
50129485,YASUBEE,Queens,Japanese,40.76095422,-73.83027924
50129486,VERT FRAIS,Queens,Japanese,40.74870007,-73.94231566
50129487,JO'S TACO,Manhattan,Mexican,40.73296158,-73.98643659
50129492,NOCHES MEXICANAS,Bronx,Mexican,40.81456828,-73.91515232
50129496,LA SNACKERIA NYC,Brooklyn,Spanish,40.64044329,-74.01514797
50129498,THE CLOUD HOTEL,Manhattan,American,40.70946095,-74.012931
50129502,8-BIT BITES,Brooklyn,American,40.6905856,-73.99192268
50129506,TERIYAKI ONE,Manhattan,Asian/Asian Fusion,40.76287774,-73.97588963
50129507,LUANA RESTAURANT,Queens,Spanish,40.66478303,-73.73490314
50129511,SOMEBODY'S DARLING,Manhattan,American,40.77737224,-73.94899574
50129516,79 AMIGO BAR,Queens,Latin American,40.74735464,-73.88647064
50129522,NIEVES TIA MIMI DELI,Brooklyn,Mexican,40.64665265,-74.00868819
50129524,HUNTS POINT CHINESE RESTAURANT,Bronx,Chinese,40.81954237,-73.8928937
50129530,GREEN LEAFS,Queens,Mexican,40.74456351,-73.91542587
50129539,MEXICAN SEAFOOD RESTAURANT,Queens,Seafood,40.6951751,-73.84329623
50129541,CASASALVO COFFEE SHOP AND MARKET,Manhattan,Italian,40.77243172,-73.95572209
50129551,PIZZA HEIGHTS ON ALBANY,Brooklyn,Pizza,40.66259267,-73.93998265
50129561,ROCCO'S ITALIAN SAUSAGES & CHEESE STEAKS,Queens,American,40.75227028,-73.83437635
50129562,HA NOI VIETNAMESE KITCHEN,Brooklyn,Southeast Asian,40.66668009,-73.98118372
50129563,GLORIA PIZZA,Queens,Pizza,40.72111591,-73.84326026
50129564,CAVA,Brooklyn,Mediterranean,40.71565468,-73.95870352
50129567,EL CHANGARO RESTAURANT,Queens,Spanish,40.7530517,-73.8651874
50129570,AFSONA,Brooklyn,Eastern European,40.63589067,-73.97478994
50129571,KISSAKI,Manhattan,Japanese,40.77835587,-73.97811182
50129574,LEVEL,Brooklyn,Mediterranean,40.58890412,-73.96046361
50129578,BERRYCCINO,Brooklyn,American,40.66312338,-73.98470629
50129583,CENA CANTINA,Brooklyn,Mexican,40.71200911,-73.95728819
50129586,BLEUNUK,Brooklyn,Caribbean,40.65950434,-73.95051349
50129589,SPRINGFIELD & LA BARI,Queens,Pizza,40.67447198,-73.76369077
50129596,FIESTA MEXICANA RESTAURANT,Queens,Mexican,40.74537707,-73.90625094
50129606,SUWON GALBI KOREAN BBQ RESTAURANT,Queens,Korean,40.76009479,-73.80103537
50129611,HANKI,Manhattan,Korean,40.70495689,-74.01199598
50129626,UNCLE TED'S,Manhattan,Chinese,40.73140047,-73.99436765
50129628,KENNEDY CHICKEN & PIZZA,Bronx,Chicken,40.8485503,-73.91809803
50129635,CHICK-FIL-A,Manhattan,Sandwiches,40.8092168,-73.94893873
50129636,BISOU,Manhattan,French,40.72373987,-74.00466121
50129657,BLACK FOX COFFEE,Manhattan,Coffee/Tea,40.76108209,-73.97325154
50129659,COSITAS CAFE,Manhattan,Coffee/Tea,40.77211276,-73.95425649
50129664,THE GROTTO PIZZA,Manhattan,Pizza,40.70548933,-74.01240003
50129680,AL-AQSA RESTAURANT,Staten Island,Middle Eastern,40.58614532,-74.09241218
50129681,THE PHO,Manhattan,Asian/Asian Fusion,40.76366881,-73.96714251
50129688,MALINEE,Manhattan,Thai,40.78945744,-73.94326972
50129715,SECRETS,Queens,American,40.70746896,-73.78858342
50129719,China Wok,Bronx,Chinese,40.84414771,-73.84590046
50129720,LA DONNA RE'S,Brooklyn,Caribbean,40.68452915,-73.93535124
50129721,AFFICIONADO COFFEE ROASTERS,Manhattan,Coffee/Tea,40.76754343,-73.99340429
50129725,PATISSERIE VANESSA,Manhattan,Bakery Products/Desserts,40.78152172,-73.95412001
50129729,THE SWAN,Brooklyn,American,40.68909765,-73.95506729
50129730,LINCOLN FRIED CHICKEN,Bronx,Chicken,40.82965415,-73.87408707
50129736,DUMO51 RESTAURANT ROOF TOP,Manhattan,Italian,40.75985901,-73.97838504
50129742,CAFE LLAMA (FL 66),Manhattan,American,40.75548041,-74.00021296
50129743,WILLIAM GREENBERG DESSERTS,Manhattan,Bakery Products/Desserts,40.7795229,-73.98094951
50129745,KENNEDY CHICKEN & PIZZA,Bronx,Chicken,40.85915717,-73.89893561
50129754,MAMAN,Queens,Coffee/Tea,40.7430533,-73.93565151
50129755,PAPA JOHN'S,Brooklyn,Pizza,40.63522521,-73.91892292
50129758,ELEPHANT EAR THAI EATERY,Manhattan,Japanese,40.76191095,-73.9900802
50129760,CHALONG,Manhattan,Thai,40.76379647,-73.98872981
50129768,AMBROSINO'S PIZZERIA,Staten Island,Pizza,40.55337767,-74.19203847
50129771,LIN'S GOURMET,Manhattan,Chinese,40.75978433,-73.96495334
50129775,SUSHI LIN,Manhattan,Japanese,40.72615258,-74.00264097
50129797,MAMA YOSHI MINI MART,Queens,Japanese,40.70319941,-73.91119387
50129799,CARIBBEAN SWEET SPICE,Brooklyn,Caribbean,40.67378189,-73.96297989
50129800,GINGER ROOT,Manhattan,Vegan,40.76257954,-73.95978976
50129803,SUPER GOLDEN CHOPSTICKS,Manhattan,Chinese,40.70394698,-74.01029705
50129812,N BAKERY,Brooklyn,Bakery Products/Desserts,40.59866096,-73.95797675
50129815,GREYWIND,Manhattan,American,40.75534042,-73.99860314
50129818,NODA,Manhattan,Japanese,40.74022476,-73.99225224
50129819,BONDI SUSHI BAR,Manhattan,Japanese,40.77748373,-73.98208746
50129823,ANIXI,Manhattan,Vegetarian,40.74631014,-73.99772995
50129827,CAVA MEZZE GRILL,Manhattan,Mediterranean,40.74686168,-73.99361567
50129828,DOS BRONCOS,Queens,Mexican,40.7443067,-73.91334388
50129829,106 NUTRITION BLENDS,Manhattan,"Juice, Smoothies, Fruit Salads",40.79194255,-73.94555364
50129833,ANDY'S RESTAURANT,Manhattan,Latin American,40.80248883,-73.93670995
50129835,SAZON COLOMBIA,Queens,Latin American,40.74831684,-73.87729108
50129836,GUNTHER'S,Manhattan,Sandwiches/Salads/Mixed Buffet,40.73660979,-73.99067938
50129843,CAFFE ARONNE,Manhattan,Coffee/Tea,40.76984039,-73.96263746
50129852,CAVA,Manhattan,Mediterranean,40.75232083,-73.97332364
50129856,FIVE ACRES,Manhattan,American,40.75870881,-73.97764544
50129861,GREEN OVEN PIZZA,Manhattan,Pizza,40.76247085,-73.98970108
50129862,NEW GARDEN,Brooklyn,Chinese,40.62241643,-74.00523767
50129871,SUSHI D,Brooklyn,Seafood,40.68955026,-73.9712935
50129875,OLLE,Manhattan,Korean,40.7455819,-73.98558952
50129878,PANERA BREAD,Manhattan,Sandwiches,40.73427688,-73.99249469
50129879,HARLEMITE,Manhattan,Peruvian,40.80554625,-73.94711739
50129883,FANCY GIRL CATERING,Brooklyn,Fusion,40.67695728,-73.98642279
50129888,THE BROSKI GRILL,Queens,Mediterranean,40.74455207,-73.91117823
50129904,HEALTH IS LIFE (HERBALIFE),Bronx,"Juice, Smoothies, Fruit Salads",40.83772979,-73.86495733
50129909,LA PERLA DEL ULUA RESTAURANT,Brooklyn,Spanish,40.70368331,-73.9280255
50129911,ROSA  PIZZA,Queens,Pizza,40.77828456,-73.77724751
50129914,HI LOT,Manhattan,American,40.72394389,-73.97894151
50129926,SUMMER SALT,Manhattan,Tex-Mex,40.73378522,-73.98839212
50129927,BOBBI'S ITALIAN BEEF,Brooklyn,American,40.6839323,-73.99236697
50129928,RIGOR HILL MARKET,Manhattan,American,40.71933994,-74.00620492
50129931,KENNEDY FRIED CHICKEN,Bronx,Chicken,40.84730493,-73.90817422
50129940,EL GALLO TAQUERIA,Manhattan,Mexican,40.75930358,-73.99200094
50129944,TWO BROTHERS FISH & CHIPS,Brooklyn,Caribbean,40.69797125,-73.93703675
50129947,LITTLE ITALY PIZZA,Manhattan,Pizza,40.75146342,-73.98204034
50129949,NEW JOY GARDEN,Brooklyn,Chinese,40.66254116,-73.89814971
50129952,KENNEDY CHICKEN AND BURGER,Brooklyn,Chicken,40.67990152,-73.94053306
50129955,UTHAI,Queens,Thai,40.72819937,-73.86415548
50129964,JAKARTA MUNCH,Manhattan,Indonesian,40.76036734,-73.98153257
50129973,LUCKY ZHANG,Brooklyn,Chinese,40.63666136,-74.01193681
50129976,BOBWHITE COUNTER,Queens,Chicken,40.7484265,-73.93876816
50129979,EMPANADA LADY,Manhattan,Other,0.0,0.0
50129980,BUNCH O BAGELS,Brooklyn,American,40.66604122,-73.93693003
50129986,7TH STREET BURGER,Manhattan,Hamburgers,40.78407036,-73.97765856
50129996,FARMERS PIZZERIA,Queens,Pizza,40.70126634,-73.76491902
50130004,YUNNAN RICE NOODLE HOUSE,Brooklyn,Chinese,40.63553607,-74.01121962
50130010,CAPITAL ONE 59TH & LEXINGTON,Manhattan,Coffee/Tea,40.76187959,-73.96842127
50130014,BELLY CAKE,Queens,American,40.76604141,-73.77228869
50130018,CAFE MEZ,Brooklyn,American,40.70725316,-73.92215328
50130031,LA QUEEN TEA HOUSE,Brooklyn,Chinese,40.63553607,-74.01121962
50130033,LITTLE RUBY'S CAFE MIDTOWN COMMISSARY,Manhattan,Australian,40.75938179,-73.96817339
50130035,ROKSTAR CHICKEN,Queens,Chicken,40.75306828,-73.92137767
50130040,ANKARA #3,Manhattan,Turkish,40.72274849,-73.98808739
50130046,OS NYC,Manhattan,American,40.71575538,-73.99637826
50130047,JUST HALAL FUSION,Queens,Middle Eastern,40.72069229,-73.76016758
50130048,BURGER QUEENS,Queens,American,40.76836382,-73.87405177
50130050,SCARR'S PIZZA,Manhattan,Pizza,40.71573591,-73.9914651
50130053,PASTRIES BY ANNE,Queens,Bakery Products/Desserts,40.77719629,-73.91221411
50130055,STEAK FRITES BISTRO,Manhattan,French,40.75569712,-73.99460743
50130071,COTTON BEAN,Brooklyn,Coffee/Tea,40.68206864,-73.99299454
50130076,SHIMIAODAO YUNNAN RICE NOODLE,Queens,Chinese,40.7404712,-73.81505613
50130079,LENWICH,Manhattan,Soups/Salads/Sandwiches,40.7637676,-73.96707026
50130084,XI'AN FAMOUS FOODS,Queens,Chinese,40.74367273,-73.95045795
50130088,LITTLE ITALY PIZZA,Manhattan,Pizza,40.7575934,-73.9895358
50130090,CITY CHIK,Manhattan,Spanish,40.75450075,-73.97595043
50130098,TACO BELL,Queens,Tex-Mex,40.72941638,-73.86275667
50130100,CARVEL / CINNABON,Queens,Frozen Desserts,40.70047921,-73.90099115
50130102,LILLI AND LOO,Manhattan,Asian/Asian Fusion,40.76361117,-73.96715698
50130106,CARVEL CINNABON,Brooklyn,Bakery Products/Desserts,40.6845228,-73.94415978
50130108,CENTRAL PARK CAFE,Manhattan,Italian,40.76585656,-73.97980183
50130121,LULA MAE'S,Brooklyn,Asian/Asian Fusion,40.69336966,-73.96643082
50130126,STELLA'S,Brooklyn,Caribbean,40.6688546,-73.98564581
50130131,THE OFFICE OF MR. MOTO,Manhattan,Japanese,40.72726046,-73.98453998
50130134,ESCA'S PIZZA,Queens,Pizza,40.68187651,-73.84933433
50130139,HELLO SAIGON,Manhattan,Southeast Asian,40.72900168,-74.00088758
50130182,POKE BOWL,Manhattan,Japanese,40.7517211,-73.98008405
50130183,THAI DELIGHT,Manhattan,Thai,40.73487463,-73.98601041
50130187,MIA'S PIZZA,Queens,Pizza,40.77913066,-73.91494128
50130190,GAB'S,Manhattan,American,40.72968504,-74.00449927
50130191,BREAKFAST BY SALT CURE,Brooklyn,American,40.68162139,-73.99626474
50130194,EL CHURRO,Manhattan,Coffee/Tea,40.7228034,-73.98826416
50130200,BAR SUZETTE CREPERIE,Manhattan,French,40.74186904,-74.00471301
50130201,HOPS HILL,Brooklyn,New French,40.68499301,-73.97984805
50130206,THAI NARA,Queens,Thai,40.75031928,-73.89850223
50130207,GUACTIME,Brooklyn,Mexican,40.69188346,-73.98731042
50130211,GREEN MANDALA,Manhattan,"Juice, Smoothies, Fruit Salads",40.74127439,-73.97924636
50130220,PETITE MAMAN,Manhattan,Coffee/Tea,40.76079111,-73.97310365
50130224,BOSS TWEEDS,Manhattan,New American,40.71399292,-74.00925973
50130225,CHINA FUN,Queens,Chinese,40.74581596,-73.8260269
50130229,THE KING OF MEAT,Brooklyn,Steakhouse,40.64834905,-74.00695145
50130237,VILLANO PIZZA,Bronx,Pizza,40.80851361,-73.92329511
50130240,HALF MOON,Manhattan,American,40.70762469,-74.0130677
50130249,HAPPY SALAD,Brooklyn,Chinese,40.60572826,-74.00014766
50130273,THE BAGEL SPOT,Queens,Bagels/Pretzels,40.72678992,-73.85194916
50130275,3M BAR & GRILL,Queens,Indian,40.68643739,-73.82365841
50130296,NEW DE XING,Queens,Chinese,40.67750228,-73.74452528
50130297,DETOX JUICE BAR,Staten Island,Middle Eastern,40.62473243,-74.14242001
50130299,GEN KOREAN BBQ HOUSE,Manhattan,Korean,40.73365618,-73.98808183
50130301,FOUL WITCH,Manhattan,American,40.72270159,-73.98598412
50130302,MOODY'S 52ND FLOOR COFFEE BAR,Manhattan,Coffee/Tea,40.71321318,-74.0117089
50130304,DON ANGIE,Manhattan,Italian,40.73764767,-74.00220119
50130307,KENNEDY CHICKEN,Queens,American,40.66022603,-73.73940509
50130311,MR. TAKA RAMEN,Manhattan,Japanese,40.72126918,-73.98930342
50130312,KARAKATTA,Manhattan,Japanese,40.72934477,-73.99887429
50130331,5IVE SPICE,Manhattan,Southeast Asian,40.74093719,-73.98159571
50130332,NIYOM THAI,Queens,Thai,40.76641797,-73.78982878
50130334,TERIYAKI ONE,Staten Island,Chinese,40.6277247,-74.16838275
50130335,U-ME SUSHI,Queens,Japanese,40.69253019,-73.85890589
50130345,AFFY'S GRILL,Queens,American,40.72710219,-73.89341447
50130346,LOS GIRASOLES BAKERY,Brooklyn,Spanish,40.683803,-73.87160166
50130349,ISLAND GARDEN,Staten Island,Chinese,40.61037135,-74.06340975
50130359,SALT & PEPPER GOURMET,Manhattan,American,40.74117141,-73.98872643
50130363,PFIZER,Manhattan,American,40.75548041,-74.00021296
50130364,HAGS,Manhattan,American,40.72885515,-73.98437724
50130366,BLACKROCK HY FOOD HALL,Manhattan,American,40.75424252,-73.99939001
50130367,TWO BOOTS PIZZA,Manhattan,Pizza,40.76450421,-73.96151416
50130370,BLACKROCK CDR 4TH FLOOR,Manhattan,Other,40.75424252,-73.99939001
50130382,SEA PEARL LOUNGE & BAR,Brooklyn,Eastern European,40.58371937,-73.94723252
50130384,MOE'S PASTRAMI & BURGER,Brooklyn,American,40.65978272,-73.96057282
50130385,YAAD MAN THING,Brooklyn,Caribbean,40.65123795,-73.94081818
50130387,PARDON MY SUB,Queens,Sandwiches,40.76491757,-73.77166801
50130401,DOUBLE DRAGON RESTAURANT,Brooklyn,Chinese,40.6190017,-74.00879264
50130405,AVO,Manhattan,Salads,40.74447048,-73.9874339
50130406,GRAND MASTER DUMPLING,Manhattan,Chinese,40.71757494,-73.99199515
50130408,PIZZA FOTO,Manhattan,Pizza,40.7565272,-73.9801945
50130412,PLUG & UGLIES,Manhattan,American,40.77175823,-73.95312308
50130416,EMMY SQUARED PIZZA,Brooklyn,Pizza,40.67292202,-73.9831611
50130421,HENRY'S SANDWICH SHOP / SIFT CAKES AND COOKIES,Manhattan,Asian/Asian Fusion,40.70929135,-74.00594428
50130428,TACO BELL,Queens,Tex-Mex,40.70589467,-73.79224933
50130429,ASA BOWLS,Staten Island,Japanese,40.63082935,-74.10334727
50130433,MERMAID OYSTER BAR TIMES SQUARE,Manhattan,Seafood,40.75586637,-73.9844539
50130435,SKY COFFEE SHOP,Queens,Coffee/Tea,40.7080988,-73.91115846
50130447,SWEET DREAMS CAFE,Manhattan,Bakery Products/Desserts,40.71855192,-73.9900001
50130450,PINKS CANTINA,Manhattan,Mexican,40.72216417,-73.99177814
50130452,KENNEDY FRIED CHICKEN,Bronx,Chicken,40.83280675,-73.89785916
50130453,SUBWAY,Brooklyn,Sandwiches,40.69200149,-73.98732482
50130457,CINNABON- AUNTIE ANNE'S PRETZELS,Brooklyn,Bakery Products/Desserts,40.6997241,-73.94019073
50130458,SEOUL TOFU,Queens,Korean,40.7650261,-73.82037742
50130459,REDWOOD CAFE,Queens,American,40.71494897,-73.83202372
50130466,JIN SANG GUKBAP,Queens,Korean,40.7592232,-73.77357187
50130469,LITTLE SOUP DUMPLING,Queens,Chinese,40.76996566,-73.7360497
50130473,DAVE'S HOT CHICKEN,Brooklyn,Chicken,40.62247081,-74.02784182
50130474,JADE DRAGON,Manhattan,Chinese,40.7890114,-73.9405219
50130475,SHERIFF STREET LOUNGE,Queens,Caribbean,40.68676273,-73.82282101
50130476,QUEUE.BEER,Brooklyn,American,40.67401567,-73.99813258
50130479,DIMSUM PALACE,Manhattan,Chinese,40.71411949,-73.99604287
50130483,RESTAURANTE GUATEMALTECO EL PETEN,Brooklyn,Spanish,40.61349822,-73.98898579
50130484,TIMBLENZ NATURAL MARKET,Brooklyn,"Juice, Smoothies, Fruit Salads",40.63821977,-73.95340822
50130499,PANZÓN,Brooklyn,Other,40.72967259,-73.95977361
50130506,SWEETEA,Manhattan,Coffee/Tea,40.74699242,-73.9835032
50130511,GEMINI'S II RESTAURANT,Brooklyn,Latin American,40.70546481,-73.94290866
50130516,SHAKE SHACK,Manhattan,Hamburgers,40.71953969,-73.98662692
50130517,PLAYA BOWLS,Manhattan,Frozen Desserts,40.73630548,-73.99761483
50130519,PLAYA BOWLS,Manhattan,Vegetarian,40.73378522,-73.98839212
50130520,SHAKE SHACK NEW YORK,Brooklyn,American,40.60992885,-73.92228162
50130521,SHAKE SHACK,Brooklyn,Hamburgers,40.68060453,-73.95310088
50130525,MIN JIANG MEI SHI,Brooklyn,Chinese,40.63779781,-74.0107516
50130526,PARIS BAGUETTE,Queens,Bakery Products/Desserts,40.76033055,-73.82987293
50130528,KNAPP ST PIZZA II,Brooklyn,Pizza,40.59021434,-73.97323023
50130537,DUNKIN,Staten Island,Coffee/Tea,40.61291737,-74.12489025
50130538,HYATT BAGEL CAFE,Staten Island,Bagels/Pretzels,40.64211761,-74.07672547
50130539,STARBUCKS COFFEE COMPANY,Brooklyn,Coffee/Tea,40.63999793,-73.91827213
50130542,CHAI WALA,Queens,Pakistani,40.68188755,-73.84937757
50130545,MCM COFFEE,Manhattan,Coffee/Tea,40.70929135,-74.00594428
50130551,DUNKIN,Manhattan,Coffee/Tea,40.72193022,-73.98532047
50130554,BRASSERIE FOUQUET'S / ELYSEE'S / TITSOU BAR / LE VAUX ROOFTOP,Manhattan,French,40.72356391,-74.00952082
50130558,TAQUERIA Y PUPERIS LA BENDICION,Queens,Spanish,40.70801515,-73.78269882
50130559,RAVEN PUB,Manhattan,American,40.77075943,-73.95384946
50130561,YI MEI BAKERY,Queens,Bakery Products/Desserts,40.74321259,-73.88352932
50130562,WAH YUNG,Brooklyn,Chinese,40.66418096,-73.90933923
50130575,ARTIZEN,Bronx,Coffee/Tea,40.88668538,-73.90703462
50130580,EL COYOTE RESTAURANT,Queens,Mexican,40.72082123,-73.84658716
